review_id,categories01,categories02,categories03,city,Value
K6lKvYO7Og37_4qguCTFGw,bbq,tradamerican,chicken_wings,Santa Clarita,Environment
ymoms334nQsxyMFv-pFdmw,hotdogs,mexican,,Santa Clarita,Service
aBniXRvYF0MVIVfsmEVsAw,hotdogs,mexican,,Santa Clarita,Environment
eNVlUdSnDqiuODP6EQJXjg,hotdogs,mexican,,Santa Clarita,Service
mApshdWSSue_QgfOXQ0Few,pizza,sportsbars,breweries,Santa Clarita,Service
cG0I-yCe5N_P8GWVQNOrMQ,pizza,sportsbars,breweries,Santa Clarita,Service
cK6ZOr5x3cxNHEGJE8H0VA,pizza,sportsbars,breweries,Santa Clarita,Service
oUlM5eEFJmHzERyVe5RxYg,burgers,hotdogs,coffee,Santa Clarita,Service
txzmgQW5KCz9WUbMQCMNYw,burgers,hotdogs,coffee,Santa Clarita,Service
EfDAE0qSarD2_wXa0fyrbg,burgers,hotdogs,coffee,Santa Clarita,Others
_bM76JcDs88c73P4OG8Ymw,hotdogs,burgers,,Santa Clarita,Service
kUvBJ8_qvNjkA0wfk4uzSA,hotdogs,burgers,,Santa Clarita,Service
RJ55yqb-w-9Qt3-dZUU2Qg,hotdogs,burgers,,Santa Clarita,Service
xWBP91PE_4sCvbbEAGrJYw,hotdogs,burgers,,Canyon Country,Environment
8FuP9ASckNe3v6aTSbPP0A,hotdogs,burgers,,Canyon Country,Service
RD9p0UmvY35_x8s4NWqGDg,hotdogs,burgers,,Canyon Country,Service
d9_HDZLhei-RD1uUvYy4jg,asianfusion,hotdogs,,Santa Clarita,Service
-OsjYxqUN9zv_YG6iyweaA,asianfusion,hotdogs,,Santa Clarita,Service
PggoK78esxgWG0J1eaLSIw,asianfusion,hotdogs,,Santa Clarita,Service
Oj7Xg9m0MKI3ccCPmIQvFQ,hotdogs,chicken_wings,,Santa Clarita,Service
LoOfX8uJqg6t5QWNa8ShoQ,hotdogs,chicken_wings,,Santa Clarita,Service
CfL7FuKOsAdkUp2JG4uFqQ,hotdogs,chicken_wings,,Santa Clarita,Service
VYgU-Jz8ZIEA5wq3A5TBUg,breakfast_brunch,burgers,,Santa Clarita,Service
-hT5vgiNdC0J6WqYSsgmqQ,breakfast_brunch,burgers,,Santa Clarita,Service
-ZABiOzkZSfdwu1qkrk6dw,breakfast_brunch,burgers,,Santa Clarita,Food
jOT5DvkbxGGQwCkOO5OH1A,sandwiches,,,Canyon Country,Others
xuBj5PWX2dJTZCGJEVQZDg,sandwiches,,,Canyon Country,Service
KZQanc00fTMfU_Gg9-P7Yw,sandwiches,,,Canyon Country,Service
24xtb_asxBxbLuzZvoPJMA,mexican,hotdogs,,Canyon Country,Service
RdmF7n_qTJt621MEcgIuBA,mexican,hotdogs,,Canyon Country,Service
UKp3JkKOWjVkTYDhyy1KkQ,mexican,hotdogs,,Canyon Country,Service
VE3Gum-GnTr3ZYlzK7kh9w,sandwiches,,,Canyon Country,Environment
LX-7PWVTEkLVQ0YwZXva9Q,sandwiches,,,Canyon Country,Service
JKrxYk7J_nxxGKa27MNoJA,sandwiches,,,Canyon Country,Environment
StiwKzs3yuMp0kWdM8AQVw,sandwiches,,,Santa Clarita,Service
2PP8zgArx9oZgl_LNDGxFQ,sandwiches,,,Santa Clarita,Service
1EiJ5MQK2cKjL7VxDFBFoA,sandwiches,,,Santa Clarita,Service
P1n4j7ATK-7uQtGHuZIJkA,breakfast_brunch,tradamerican,burgers,Santa Clarita,Food
D6yVJzsyvp3jgiyc0MKjcA,breakfast_brunch,tradamerican,burgers,Santa Clarita,Service
92XipTc_t-tMVjVEPHDDZQ,breakfast_brunch,tradamerican,burgers,Santa Clarita,Service
_pA8D_PAqZ4-nUNC2F-3FA,pizza,hotdogs,,Canyon Country,Service
PbC0LQ4OCk9-E0hA0EMByQ,pizza,hotdogs,,Canyon Country,Service
WmxuZveIcnF5eW8NYSlB4A,pizza,hotdogs,,Canyon Country,Environment
MAbNw4pZIz1VpRhIjTQdiQ,chicken_wings,,,Santa Clarita,Service
n-ocwEeYQYBqL5XNDSmYmA,chicken_wings,,,Santa Clarita,Service
2acadeMYmBrpnYj3gHNX2w,chicken_wings,,,Santa Clarita,Service
54blTQDVAs6F2wPxAqJonQ,italian,pizza,,Newhall,Service
ANB_vf9ZnQk3V3iubJ7-0g,italian,pizza,,Newhall,Service
y6IJqoEo05kztKMByCOB5A,italian,pizza,,Newhall,Environment
7bVxP35LyvtTtLHjZf_Dqg,sandwiches,salad,soup,Santa Clarita,Service
5NcTXurPYyCOX0tBvN19sw,sandwiches,salad,soup,Santa Clarita,Service
aeGsIVGcZt8g7PXkPOv_Sw,sandwiches,salad,soup,Santa Clarita,Service
AvnvPepNhumskQsuYB5uHw,burgers,hotdogs,tacos,Santa Clarita,Service
RROi2hf1fgJURiWyOuu2fA,burgers,hotdogs,tacos,Santa Clarita,Service
NByEKd9lVorMa8PNb1Fmqw,burgers,hotdogs,tacos,Santa Clarita,Food
qvb5c12_Q9wFUvjqihToXw,hotdogs,hotdogs,sandwiches,Canyon Country,Service
CNQESo2u6pkbIswefQ3xog,hotdogs,hotdogs,sandwiches,Canyon Country,Environment
MKL6WreBwCz3HxXlv5A6Dg,hotdogs,hotdogs,sandwiches,Canyon Country,Service
dPJsOJEN29KlMIobZxwESQ,mexican,hotdogs,,Santa Clarita,Others
YT43WyCnb7ktuyulOM1mEA,mexican,hotdogs,,Santa Clarita,Food
wgBSgZs18Tc0lVVkiEwaQQ,mexican,hotdogs,,Santa Clarita,Service
tbG3KJrX8WmiPGS7jE2OXw,sandwiches,hotdogs,delis,Golden Valley,Service
9rC6PgoJhimwjJzA4M8LOQ,sandwiches,hotdogs,delis,Golden Valley,Service
2OVNnty5faVqu2boGB7-iQ,sandwiches,hotdogs,delis,Golden Valley,Service
50dat4e_-U7hhmASaVlM5A,hotdogs,chicken_wings,chickenshop,Canyon Country,Service
9QfoaIe8joCasnRp8z8gbg,hotdogs,chicken_wings,chickenshop,Canyon Country,Service
XpPXp50Nh0X1MkdV6oV0Bw,hotdogs,chicken_wings,chickenshop,Canyon Country,Environment
_kG4sj_3TuaudelPFKKQ8Q,donuts,delis,bakeries,Canyon Country,Service
u8t0LDiG1yAUozuBwkntAA,donuts,delis,bakeries,Canyon Country,Environment
hzv29nifZ8mAlJ0I_lDCOg,donuts,delis,bakeries,Canyon Country,Service
QEgWwr6_eZnCe1zFtAwo3g,donuts,juicebars,breakfast_brunch,Canyon Country,Service
-GCcWtQaMDWnej89XBOs4A,donuts,juicebars,breakfast_brunch,Canyon Country,Service
WDRUjjJw0aU-H9n6j37KnQ,donuts,juicebars,breakfast_brunch,Canyon Country,Service
fNl1sVYX3C3hyOlMYOPdVw,hotdogs,burgers,coffee,Santa Clarita,Service
r7jCJwAOF4IyFZFxWubgfA,hotdogs,burgers,coffee,Santa Clarita,Service
a-RuIDPMAtTvrEPC0YygoA,hotdogs,burgers,coffee,Santa Clarita,Service
JDADzH2yrv9liYc9q07fJw,pizza,chicken_wings,sandwiches,Canyon Country,Service
KIl55yKmH6BPMUljv9iKwQ,pizza,chicken_wings,sandwiches,Canyon Country,Service
m_KIPcWIPOSh6NAVaQkIzg,pizza,chicken_wings,sandwiches,Canyon Country,Service
_GoSr1E_6NhNnLhIcwwK6g,burgers,hotdogs,tacos,Canyon Country,Service
YljVq4iigfLaOgB3AtDHSw,burgers,hotdogs,tacos,Canyon Country,Service
LSbnAVxpj3BqP7UpTYvbCw,burgers,hotdogs,tacos,Canyon Country,Others
FpC30DicwBdY50z2UEkxWg,hotdogs,burgers,,Canyon Country,Service
Un406Ecvf7fcFx29OoOVfg,hotdogs,burgers,,Canyon Country,Service
GzAsfXA-37Vio5GzZ2YQUg,hotdogs,burgers,,Canyon Country,Service
sdJoor49mTubms7AEReE6A,hotdogs,sandwiches,,Canyon Country,Service
m6JUW87xn7xIlqnTv4kgqQ,hotdogs,sandwiches,,Canyon Country,Environment
EQecbFpg0-IAdfuAd7RoMg,hotdogs,sandwiches,,Canyon Country,Others
d8absSY3vtiW3qs1yGrr6A,hotdogs,delis,sandwiches,Canyon Country,Environment
msDmJ4CoaezVhkpLXM5EEw,hotdogs,delis,sandwiches,Canyon Country,Food
2tIJxSLMl29vae8sRovHIg,hotdogs,delis,sandwiches,Canyon Country,Food
aulA4-wyE7Kf2OXhGV2xlw,pizza,italian,chicken_wings,Canyon Country,Service
yN93a2WWy_CtPz6U7yHhGw,pizza,italian,chicken_wings,Canyon Country,Service
XPNPx3Q2Fy-i4laBKeaC1w,pizza,italian,chicken_wings,Canyon Country,Service
pACdtsq-WWgSGfn2yKx6xw,pizza,,,Canyon Country,Others
kaHvmnWJa8Uy3WOaRQZ-8Q,pizza,,,Canyon Country,Service
QTEJ1AgkWfgP9sYzTD9ANg,pizza,,,Canyon Country,Service
iIZgbQJ5UXheU0Os5QLCFQ,sandwiches,,,Santa Clarita,Environment
OGN1NgOCpCEJplDmLiNb2g,sandwiches,,,Santa Clarita,Service
F3Fc35AINlVlCoNJMdkNOA,sandwiches,,,Santa Clarita,Service
7rF85fhASJpsxCfhVpHkVQ,sandwiches,,,Canyon Country,Service
_NLOrAB_-ivekPHxpfMWTA,sandwiches,,,Canyon Country,Service
qLY3H1VuBTr2FBrqW93LaQ,sandwiches,,,Canyon Country,Service
ZPHqZ6t3UN-SjJy4wiFI0A,cuban,bars,sandwiches,Palmdale,Service
635NNoh33AWK8gJOq3y91A,cuban,bars,sandwiches,Palmdale,Food
DnXu5Lnz1RNbsZtgUXJqQg,cuban,bars,sandwiches,Palmdale,Environment
s5o3qBVsyReY4OLd_ztwpQ,seafood,fishnchips,tacos,Palmdale,Service
LJEzGTiITG8Nc_yGOwPltg,seafood,fishnchips,tacos,Palmdale,Others
Tm-W-Fi8zeuu1yAx03PV1Q,seafood,fishnchips,tacos,Palmdale,Service
oARAXSZPuYbVKz0fzW9ssg,chickenshop,chicken_wings,hotdogs,Palmdale,Food
uwksZKZbIeJ9RqnFqlFt0w,chickenshop,chicken_wings,hotdogs,Palmdale,Food
QZKGZchklsgJjgtduZDkMw,chickenshop,chicken_wings,hotdogs,Palmdale,Food
zongpuWrV2BYdGsB-s03jg,italian,pizza,bars,Palmdale,Food
yBY4MRtyqcZpZOtPpnc2Eg,italian,pizza,bars,Palmdale,Service
1RYGub185iJnxJD4yQPf-w,italian,pizza,bars,Palmdale,Service
9vlTooKoC1AzXB0iUnGPuw,korean,chicken_wings,,Palmdale,Food
blww-8ULp4eVN4gNgunPBQ,korean,chicken_wings,,Palmdale,Food
U9tTUOfbhVZMDXA-Sb_VVQ,korean,chicken_wings,,Palmdale,Service
_JHcfoGAb_oThCDZ3BbnDg,juicebars,sandwiches,,Palmdale,Environment
wxXBT4NSbd0i06lVX95-Zg,juicebars,sandwiches,,Palmdale,Service
zMcXZIjhaDEJGSubDKpWag,juicebars,sandwiches,,Palmdale,Service
jKPZPJxcWcEGPR76-HFf5w,bakeries,cafes,pizza,Palmdale,Service
93-04EO0c5vMQUvw3sVsCA,bakeries,cafes,pizza,Palmdale,Service
TYQM5S_eI2CarL7Pcgg9EA,bakeries,cafes,pizza,Palmdale,Service
yGOpCGOdNMZeYXf39VcjMg,hotdogs,burgers,beergardens,Palmdale,Others
-EurZeSu4aOarFvICBJ3EQ,hotdogs,burgers,beergardens,Palmdale,Service
8EKzrct_wx1SdkZABrL_UQ,hotdogs,burgers,beergardens,Palmdale,Others
TLBloc1PXQB52nC5QO-8EA,hawaiian,salad,sandwiches,Palmdale,Service
zyZ7XDsWngJlEXx0rNA3jg,hawaiian,salad,sandwiches,Palmdale,Service
EKmrkYTBZbEXNpv0VbmrvQ,hawaiian,salad,sandwiches,Palmdale,Service
yRToKfJgqi7j_kXytQvwsQ,burgers,sandwiches,salad,Palmdale,Service
oeUGlmBHDJxmsPM_IDG2ng,burgers,sandwiches,salad,Palmdale,Service
QxZAfLSxy8-yKIFd9d7Rbw,burgers,sandwiches,salad,Palmdale,Service
RD5yaTax-ZdOlU28RJTQQQ,burgers,,,Palmdale,Service
e7Ctzgput47fgY019CTKOQ,burgers,,,Palmdale,Environment
jd4HKdxzmT-7kSg7AnXyqQ,burgers,,,Palmdale,Service
o-TPRlymn-7wz7KGBb2inA,hotdogs,burgers,,Palmdale,Service
Kqy4qbDDVzd838RLcu4B5w,hotdogs,burgers,,Palmdale,Others
VifrL9-8BkpK4V_d01b8EQ,hotdogs,burgers,,Palmdale,Others
IF3iN5lYFNIu7EIVSlDLng,sportsbars,burgers,tradamerican,Palmdale,Environment
Qv8d8gF5_ZEB5E37tHzrWA,sportsbars,burgers,tradamerican,Palmdale,Environment
AgQEkQuXX-WqMaOWHgnmKg,sportsbars,burgers,tradamerican,Palmdale,Service
4OXQoR44StgclNMb_V4twQ,hotdogs,,,Palmdale,Service
AJXhhtpArgekiY5gRUKjTA,hotdogs,,,Palmdale,Service
R1_LOdrmx05ZxVESq2lihw,hotdogs,,,Palmdale,Service
HEpxDe3JEXbpJS6qYzgg4w,italian,salad,soup,Palmdale,Service
X5WktgV6-a9g1UEi1O1KbQ,italian,salad,soup,Palmdale,Service
smU6RtEojajfULPvawvU7w,italian,salad,soup,Palmdale,Service
eOo8LQp6F_lx-AzNLKjUUQ,newamerican,breakfast_brunch,sandwiches,Palmdale,Service
kIZDbfWKndsPTCmvgntSZg,newamerican,breakfast_brunch,sandwiches,Palmdale,Environment
XR8V-5PHuZfNVpCKX7k93w,newamerican,breakfast_brunch,sandwiches,Palmdale,Service
TyedSSzvRC-PD1cPawAWoA,mexican,seafood,salad,Palmdale,Environment
8osDet5_HsLI5zY5bKLQpA,mexican,seafood,salad,Palmdale,Service
0AvVNIMtD0WCd-itmECu-w,mexican,seafood,salad,Palmdale,Service
XCuEeKajvt0LLufVUp67hw,salad,pizza,hotdogs,Palmdale,Service
zbLAtOchOAr0G2wvuU-osg,salad,pizza,hotdogs,Palmdale,Food
9nDnCW785SS4WS1PRFqkuQ,salad,pizza,hotdogs,Palmdale,Service
rxF9OzAmCa57_XcdTXOltw,burgers,hotdogs,beverage_stores,Palmdale,Others
E9EL6xtUJRlfPzhV3g8Myg,burgers,hotdogs,beverage_stores,Palmdale,Service
HKTB_bjPLHKHdMXzQ7TjRw,burgers,hotdogs,beverage_stores,Palmdale,Service
EK_ZIvh-ElKgEB2c0drrQw,pizza,hotdogs,salad,Palmdale,Food
AFPUNiG3OL_x1VTRVYhk2g,pizza,hotdogs,salad,Palmdale,Others
i5TfnCJUiM-THnbXs6OytA,pizza,hotdogs,salad,Palmdale,Others
q5YEyoOx26atB39PjSwItg,sandwiches,salad,soup,Palmdale,Service
Taexmm64hH3DlC7J0jQiwQ,sandwiches,salad,soup,Palmdale,Service
a__qNHNf8PnKvKfn77OW2Q,sandwiches,salad,soup,Palmdale,Service
YNaoWZUMT_P9Iob71AitMQ,pizza,buffets,,Palmdale,Service
BpY8J7S5J9xovs1DmLhAwA,pizza,buffets,,Palmdale,Service
sMRcwODL2jTic1ngVcHMPw,pizza,buffets,,Palmdale,Food
9HIyeUVsNbgWn4of9cK_Ng,hotdogs,delis,sandwiches,Palmdale,Service
f0H-m5imwJWH-Oj7BitL4A,hotdogs,delis,sandwiches,Palmdale,Service
6YycYCZIXRVvdxem00DxKw,hotdogs,delis,sandwiches,Palmdale,Food
0KPxIjaR2gYJry_hQrBqnA,breakfast_brunch,tradamerican,burgers,Palmdale,Others
qFTvlOVYfPWQC1n2wcZMXw,breakfast_brunch,tradamerican,burgers,Palmdale,Service
N_6OEW60ln9N-nCqlzlQNQ,breakfast_brunch,tradamerican,burgers,Palmdale,Service
0AjPFGZPJoWu5YtKwNCdgw,tradamerican,burgers,,Palmdale,Service
qup4mK6GjXkr8YitMhGuiQ,tradamerican,burgers,,Palmdale,Service
PQdJFScI3fkE1Y76t-PfHw,tradamerican,burgers,,Palmdale,Service
7FQzvWIQQCeB_11chohMOg,pizza,,,Palmdale,Service
X0yFhEh4MgGTkHDGZECaEA,pizza,,,Palmdale,Service
UDlDjIui6g-x_dvZ_QBPYg,pizza,,,Palmdale,Food
w4ELpwpiQiMf7gR2GrWzKQ,fooddeliveryservices,chicken_wings,sandwiches,Palmdale,Service
0xUkoRtQ2ieZkP8EUFku_A,burgers,coffee,,Palmdale,Service
VFqwrUf2I-oI9XKzQfrDfw,burgers,coffee,,Palmdale,Food
ubxlehxICFT-7n7TTrgVSw,burgers,coffee,,Palmdale,Service
Nc0QJbx8dYrVV_JhidpGAw,donuts,sandwiches,,Palmdale,Service
zpyrGmv_GfYQGKU2LuwmfQ,donuts,sandwiches,,Palmdale,Service
9Kl7W7vuTP0GRqvqJRZnqQ,donuts,sandwiches,,Palmdale,Service
atf4bDHKi3OLcZb5aFzptw,sandwiches,delis,hotdogs,Palmdale,Service
MmG7-9-OJtTLnY3Tk_qL6Q,sandwiches,delis,hotdogs,Palmdale,Service
KxyYlwRdBUIwHd6ig9Lh_g,sandwiches,delis,hotdogs,Palmdale,Service
WyvQW6TRKGVisyRqiJdXIA,chinese,hotdogs,,Palmdale,Service
2_gRqVaBYgAuwn2xAW0b6A,chinese,hotdogs,,Palmdale,Service
qW8wPP1PfX77qB55LAfqSg,chinese,hotdogs,,Palmdale,Service
vS1SsQZn9HuvT9QoUK1pIQ,burgers,tradamerican,,Palmdale,Environment
6B4fxT1Lf5vT2tvGV3WTpw,burgers,tradamerican,,Palmdale,Service
Ed9-BDUP3ZkIGnWes5ijKQ,burgers,tradamerican,,Palmdale,Service
9d7yQUtWnHVZGRuD01u9jg,mexican,hotdogs,,Palmdale,Service
j5fIGjidd6EAiOp2UShrcA,mexican,hotdogs,,Palmdale,Service
F5wTpDksfVkFEHl4nJWiyg,mexican,hotdogs,,Palmdale,Service
p3_YH6zXe6WIK_Tt50o-bw,hotdogs,burgers,,Palmdale,Service
oO9FTarCMfnJrkgpMdcIQw,hotdogs,burgers,,Palmdale,Service
h1qf9E6mPQQyfGpdi4a7Dg,hotdogs,burgers,,Palmdale,Service
KGyfn4uIBLHzceBuk9zMqA,hotdogs,chicken_wings,,Palmdale,Service
54ZpapiJDDRPZce_TWK8AQ,hotdogs,chicken_wings,,Palmdale,Service
pd_qKhQCpvuZMGg5CUv3ag,hotdogs,chicken_wings,,Palmdale,Service
FwDzD5hkF96JfOCA4d9VqA,sandwiches,hotdogs,delis,Palmdale,Service
m5Gk3-u4l5EIY-j0tI6GvA,sandwiches,hotdogs,delis,Palmdale,Service
aOYqAK4KlPUtphjuczT1yQ,sandwiches,hotdogs,delis,Palmdale,Service
LEStDb_njl0_YHijzb0ucw,chicken_wings,,,Palmdale,Others
7ttrreypHSQTgbEXxmF6aQ,chicken_wings,,,Palmdale,Service
f7vrKNbTO5zf-dcQA91zfQ,chicken_wings,,,Palmdale,Service
VAMeKxo8F3vLGcMl1TE_xA,hotdogs,burgers,icecream,Palmdale,Service
Rq0it5rJLjNM8R4DYAFaMA,hotdogs,burgers,icecream,Palmdale,Service
4PrI6eSYgqwznNGtlSfZQA,hotdogs,burgers,icecream,Palmdale,Service
bO3BzADnMh4Fl9IfSUBcBg,hotdogs,sandwiches,,Palmdale,Service
xyzCQnvd-lp-USrUTFBDbA,hotdogs,sandwiches,,Palmdale,Service
DRoTXsc-HyFa02M362lSBQ,hotdogs,sandwiches,,Palmdale,Service
Gh-RwZmGNctvOoMo6eqJug,mexican,hotdogs,,Palmdale,Others
vL-bTx1R-uEGbCnQ4933xg,mexican,hotdogs,,Palmdale,Service
_dZLpedcgBkIKo1MYNAmKw,mexican,hotdogs,,Palmdale,Service
Bhem1TG4k1-4eNZTzL4Itg,coffee,burgers,hotdogs,Palmdale,Environment
LVKVEIuWjngb98bXsqKneQ,coffee,burgers,hotdogs,Palmdale,Food
fytKORUG78x1uWQJ52BInA,coffee,burgers,hotdogs,Palmdale,Service
I7w8MKImSPLUg-35GON0Ug,hotdogs,tex-mex,mexican,Palmdale,Service
yd54ousw_Q7MjcNkJbLr7A,hotdogs,tex-mex,mexican,Palmdale,Service
4hV8tY6DvYM7r52SzMq3cw,hotdogs,tex-mex,mexican,Palmdale,Service
3XGzUrWIkH9jjGooeiSxXQ,tacos,hotdogs,,Palmdale,Food
QkcnbyUB_JqgzF5S3vWvFQ,tacos,hotdogs,,Palmdale,Service
KthiEgbEOkkNxLIao1Tg4A,tacos,hotdogs,,Palmdale,Service
fyAyed6x6gfIJqaQ_BiDMA,seafood,steak,salad,Palmdale,Service
KeWqRYfypZBCm7mnnYDqsA,seafood,steak,salad,Palmdale,Food
7K6bZ9qiIkTnEXRHLefKyQ,seafood,steak,salad,Palmdale,Service
WIPxoFQr_oEuVXWvR_U5zg,hotdogs,burgers,,Palmdale,Environment
lRdQceoGU3mM2XM-ADS8kA,hotdogs,burgers,,Palmdale,Food
fuwG4Qt_F9sQ7U38ss7_7g,hotdogs,burgers,,Palmdale,Service
JdNNDJdHVXzlHk-kLXRwFA,chinese,soup,chicken_wings,Palmdale,Others
SEesOnpcgIomYA-7vVoX7A,chinese,soup,chicken_wings,Palmdale,Environment
9c5ZBbwhwhfvo7a5jY9KkQ,chinese,soup,chicken_wings,Palmdale,Service
BWIRtx5lNkALHIUB-y0aTw,fooddeliveryservices,burgers,,Palmdale,Environment
5_ByjVuiCqKJiZaYBXUqRA,sandwiches,hotdogs,grocery,Palmdale,Service
q7K2JNqJQTsTRzEHSPCrww,sandwiches,hotdogs,grocery,Palmdale,Others
9rQm-JAivPFaitfBRcO2vw,sandwiches,hotdogs,grocery,Palmdale,Food
9nx9LJjH2Uyxdtpk864DOg,hotdogs,burgers,,Palmdale,Service
qwUfqEg4SgP5JgMByqNfMg,hotdogs,burgers,,Palmdale,Service
hOgNqpiHp7Yzq00CoKA8rA,hotdogs,burgers,,Palmdale,Service
ysYsaEf-9XRX36VdlRuA0g,burgers,hotdogs,tacos,Palmdale,Service
-rZ1pUrhgdAwSP77vJJwrg,burgers,hotdogs,tacos,Palmdale,Service
1PytqMfFksBEcyzIl3vLXw,burgers,hotdogs,tacos,Palmdale,Others
kfXniIMYjoGmgn7iKBWC2Q,pizza,,,Palmdale,Waiting time
QpGIT-tJFNT3B1RS4_F1Zw,chinese,hotdogs,,Palmdale,Others
YvhbPhMBwrkp-EVK26A_Gg,chinese,hotdogs,,Palmdale,Service
gOJKmQtpej8neKtpMwhvDA,chinese,hotdogs,,Palmdale,Service
vW_H3-No_jbKjU2tcQ4SGQ,sandwiches,,,Palmdale,Environment
L3kVIwCUv8w7MusHgFgfCA,sandwiches,,,Palmdale,Environment
MaBM7xLLlykvOG_mR4DjFw,sandwiches,,,Palmdale,Service
yS8YjpffMTi0dLBCY9_-kA,hotdogs,burgers,coffee,Palmdale,Service
XHw7DZ8n_Wd6baP9beL5GQ,hotdogs,burgers,coffee,Palmdale,Environment
M6q9mdbLp7XuAwckNHvLNw,hotdogs,burgers,coffee,Palmdale,Food
iUBC3PNE4Dp3S7qbtM3lPA,pizza,,,Palmdale,Service
UunJktHwQyqJihvpWS9q8A,pizza,,,Palmdale,Service
gLk9WzNO_JEvaJY-LHJt2g,pizza,,,Palmdale,Service
2nKBAYRqNK5ngY4-x4QlTw,juicebars,sandwiches,,Palmdale,Service
ZufP8pBzEs2MVb00BkgFRw,juicebars,sandwiches,,Palmdale,Service
guhKEh2PYhEsbboQ60H2xg,juicebars,sandwiches,,Palmdale,Food
X-GFsOxQcpBHL5BKGfrs_g,sandwiches,hotdogs,delis,Palmdale,Service
7I-gZTTt0-PUOGB1YD67pQ,sandwiches,hotdogs,delis,Palmdale,Others
mV_CIA5NLAOKs20dNX3CWg,sandwiches,hotdogs,delis,Palmdale,Food
isDNYVjW136OOF4fR_jUjw,burgers,mexican,sandwiches,Palmdale,Service
H7O7IMDmhqlEeLoJ4qZiYw,burgers,mexican,sandwiches,Palmdale,Service
2zGfr_q3fyExDWSdcwRDUw,burgers,mexican,sandwiches,Palmdale,Food
dqfQ5wTbt1GVHVULx0Jmsw,tradamerican,burgers,,Palmdale,Service
Zlq3GjAaQjBGB-IW7-ke9g,tradamerican,burgers,,Palmdale,Service
W3VVwJBhiBFCXeL57teVTQ,tradamerican,burgers,,Palmdale,Service
a3fP4Wq0SsN6kke_UbYSSA,pizza,italian,,Palmdale,Food
chYwndF23oIYtcTnQSH8Dg,pizza,italian,,Palmdale,Environment
xFDivZWLw_qz7C3sAPR1YA,pizza,italian,,Palmdale,Service
dKu994qmjLE74gQQp5kMvw,chicken_wings,,,Palmdale,Service
Nl-UIbb3QAmSZWZN2fFphw,chicken_wings,,,Palmdale,Service
K0Ivg66ouz4k5dYSofpOBA,chicken_wings,,,Palmdale,Service
8UmjbBg3ahv5UNH2xw4zhg,breakfast_brunch,burgers,tradamerican,Palmdale,Service
Ao17CwYgev7m8VPcnF09zg,breakfast_brunch,burgers,tradamerican,Palmdale,Service
RLkC81vFVNE743PTjyPpUQ,breakfast_brunch,burgers,tradamerican,Palmdale,Service
LF8HNrPpHpwxHRS-umFVaQ,hotdogs,burgers,sandwiches,Palmdale,Service
rqz6qhnwp5j6ahH-c83K9A,hotdogs,burgers,sandwiches,Palmdale,Service
THL6MaydkLx2MJAH0nVp1Q,hotdogs,burgers,sandwiches,Palmdale,Service
l_8jcxEiEXQjd5PFWVZW0g,mexican,hotdogs,,Palmdale,Service
YUPNiTqslehyb3x4RmAbCw,mexican,hotdogs,,Palmdale,Service
QSLLJ9leffFXEMso1JbqDw,mexican,hotdogs,,Palmdale,Others
Msu-tEJrMC57QgcbaZgcPg,pizza,italian,chicken_wings,Palmdale,Service
-6aytou4ZSerin8vMglBDw,pizza,italian,chicken_wings,Palmdale,Service
ECPIWdkMxNG4vlU6zKIH7A,pizza,italian,chicken_wings,Palmdale,Service
3XVcjO-2wtgxtjhDmZR6Yg,mexican,hotdogs,,Palmdale,Others
XGoB0MtH9BulEhUQO56CTw,mexican,hotdogs,,Palmdale,Service
T8f_NpGQCuseEDZerO4jWg,mexican,hotdogs,,Palmdale,Service
1j_5q-pXQ1de7a82EmJDGA,sandwiches,,,Palmdale,Food
y0E1Lril5axkX0EjcelfQQ,sandwiches,,,Palmdale,Food
vIlJ5PVUcT0bSSwOCvrQog,sandwiches,,,Palmdale,Service
USr7vQvr6SliZuJH-i5NYQ,pizza,italian,chicken_wings,Palmdale,Service
FXk401jIXH73ALQrMe7naA,pizza,italian,chicken_wings,Palmdale,Service
S3pDpNzwPxfDPQzhgOn7cg,pizza,italian,chicken_wings,Palmdale,Others
E7trgyZFE_38BFjCyeHkVg,pizza,,,Palmdale,Service
GS0wqWSPNriMP2FDIT84bA,pizza,,,Palmdale,Service
IjEOZjM4mxGCO2W-tc3Sjw,pizza,,,Palmdale,Service
7XLQPICDaQBo1Z5wHs7eCQ,hotdogs,burgers,coffee,Palmdale,Food
IqlEIbrr-6fHnW6RF-S_0Q,hotdogs,burgers,coffee,Palmdale,Environment
wU-NxRPAn9pbdPJnf85u2Q,hotdogs,burgers,coffee,Palmdale,Service
DdmmjmSQWvvVuPua9JJ-LA,chinese,hotdogs,,Palmdale,Service
8GnlVC-VQWMilIv3ZRTiaA,chinese,hotdogs,,Palmdale,Others
oUasenNqOBTgiRB4wtV7oQ,chinese,hotdogs,,Palmdale,Service
jwVHDisSXXyTm3-O0bIJ-g,pizza,chicken_wings,sandwiches,Palmdale,Others
iWc5eplFhFQ_lYmzuXw2-w,pizza,chicken_wings,sandwiches,Palmdale,Service
ScQc2Z1ATaPJXMo1FXW6mQ,pizza,chicken_wings,sandwiches,Palmdale,Food
pQeU6oW4FwW5a_btpvOjkg,burgers,hotdogs,,Palmdale,Environment
7RMpXMcOJB9OJlLTpBaSeg,burgers,hotdogs,,Palmdale,Service
